SKU,Item per Bundle,CR_BrandId,DF_Market,Location,TMO
MARLBORO - GOLD (3.5) KS RCB 600 SPECIAL OUTER - GENERIC DF-ENG TXT - ALTERNATIVE,600,139307,Tunisia,Monastir,PMI
DUNHILL - NEW 3MG KS OCTAGONAL PACK,200,97341,Japan,Osaka - Kansai,BAT
PHILIP MORRIS - KS BOX - NORTH AFRICA DF,200,58267,Morocco,Rabat,PMI
CAMEL - ACTIVATE KS BOX C,200,67982,Turkey,Istanbul Asia Airport,JTI
.COM,1,40100,Tunisia,Monastir,Undefined
PARLIAMENT - NIGHT BLUE KS RCB WHITE - TURKEY DF,200,85806,Turkey,Istanbul Airport,PMI
VOGUE - BLEUE 100's BOX SUPERSLIMS,200,51105,Gabon,Gabon,BAT
MEVIUS - PREMIUM MENTHOL OPTION RED 5 MENTHOL KS RCB C,200,106081,Japan,Tokyo - Narita,JTI
DOUBLE HAPPINESS - (RED-GOLD) KS BOX,200,52061,China,Guangzhou Baiyun,CHINA NATIONAL
BENSON & HEDGES - GOLD KS BOX,400,42846,Mexico,Cancun,BAT
L&M - DOUBLE FORWARD MENTHOL KS RCB WHITE - GENERIC DF-ENG TXT,200,123648,Oman,Muscat,PMI
WEST - RED KS BOX,600,46023,Turkey,Izmir Airport,IMPERIAL BRANDS
L&M - RED LABEL (5.0 CWB) KS RCB - TURKEY DF,200,122589,Turkey,Izmir Airport,PMI
WINSTON - BLUE KS BOX,400,54088,Turkey,Izmir Airport,JTI
KOOL - MENTHOL KS BOX,200,43872,Aruba,Oranjestad,BAT
PARLIAMENT - PLATINUM BLUE KS RCS 600 WHITE - TURKEY DF,600,137662,Turkey,Izmir Airport,PMI
MAYFAIR - SKY BLUE KS BOX,200,46686,Morocco,Rabat,JTI
LAMBERT & BUTLER - BLUE KS BOX,400,96896,Great Britain,London Southend Airport,IMPERIAL BRANDS
WINSTON - CLASSIC KS BOX,400,54087,Switzerland,Zurich,JTI
WINSTON - BLUE 100's BOX SUPERSLIMS,200,54235,Italy,Venice,JTI
MARLBORO - GOLD (3.5) KS BOX - ENGLISH GHW TPD2 DF - IDM GERMANY,200,123063,Germany,Stuttgart,PMI
WINSTON - (RED) KS BOX,600,56993,United Arab Emirates,Sharjah,JTI
MAYFAIR - KS BOX,200,44279,Great Britain,London Heathrow,JTI
WEST - SILVER KS BOX,400,46755,Saudi Arabia,Jeddah,IMPERIAL BRANDS
WINSTON - SILVER KS BOX,600,55025,Saudi Arabia,Jeddah,JTI
SUPERKINGS - MENTHOL KS BOX,200,54390,Caribbean Other,Basseterre (Saint Kitts),IMPERIAL BRANDS
GLAMOUR - MENTHOL MENTHOL 100's BOX SUPERSLIMS,200,59451,Jordan,Aqaba,JTI
MARLBORO - GOLD (2.0 ORIGINAL) KS RCB TRANSPARENT BUNDLE - UNITED KINGDOM DF - IDM UNITED KINGDOM,200,125044,Great Britain,London Gatwick,PMI
ESSE - SOON 100's BOX SUPERSLIMS,200,52950,South Korea,Incheon,KT & G
RAISON - ICEPRESSO KS BOX C,200,90969,South Korea,Incheon,KT & G
RAISON - SUN PRESSO KS BOX C,200,95025,South Korea,Incheon,KT & G
ESSE - SOON 0.1 100's BOX SUPERSLIMS,200,56480,Indonesia,Ngurah Rai,KT & G
BOHEM - CIGAR MASTER KS BOX,200,61561,South Korea,Incheon,KT & G
CAMEL - ACTIVA DOUBLE FRESHNESS MENTHOL KS BOX C,200,91074,Jamaica,Montego Bay,JTI
MARLBORO - DOUBLE BURST (2.0) MENTHOL KS BOX C WHITE - CHINA DF - IDM CN05 CHINA DF GROUP (ZM),200,105626,China,Yanji Zhaoyangchuan,PMI
LONG LIFE - KS SOFT,200,56485,Taiwan,Taipei - Taoyuan,TAIWAN TOBACCO & LIQ
L&M - RED LABEL (5.0 CWB) KS RCB 400 - GENERIC DF-ENG TXT,400,123640,Dominican Republic,Punta Cana - Higuey,PMI
MARLBORO - ICE BLAST MEGA MENTHOL KS BOX C TRANSPARENT BUNDLE WHITE - LA&CANADA DF-ENG TXT,200,108874,Mexico,Mexico City,PMI
MARLBORO - WHITE MINT (2.0) MENTHOL KS BOX ORH WHITE - GENERIC DF-ENG TXT,200,125088,Ecuador,Quito,PMI
WINSTON - CLASSIC KS BOX,600,54087,Mexico,Mexico City,JTI
MARLBORO - GOLD (3.5) KS RCB - ENGLISH GHW TPD2 DF - IDM POLAND,200,123056,Poland,Warsaw,PMI
MARLBORO - GOLD (3.5) KS RCB - ENGLISH GHW TPD2 DF - IDM BULGARIA,200,122892,Bulgaria,Sofia,PMI
DUNHILL - FINE CUT BURGUNDY KS BOX,200,87891,Mexico,Mexico City,BAT
SHUANGXI,200,37917,Japan,Osaka - Kansai,CHINA NATIONAL
SOBRANIE - BLACK RUSSIAN KS BOX,200,44857,United Arab Emirates,Dubai,JTI
PANDA - YELLOW KS BOX,200,103397,United Arab Emirates,Dubai,CHINA NATIONAL
LUCKY STRIKE - ORIGINAL RED KS BOX,200,51260,Netherlands,Eindhoven,BAT
VOGUE - MENTHOL 100's BOX SLIMS,400,45100,Tunisia,Tozeur,BAT
NATURAL AMERICAN SPIRIT - (YELLOW) KS SOFT,200,49916,Mexico,Puerto Vallarta,JTI
KARELIA - SLIMS (BLUE) 100's BOX SLIMS,200,53451,China,Wuhan Tianhe,KARELIA TOBACCO
DAVIDOFF - GOLD KS BOX,200,88458,Great Britain,Manchester,IMPERIAL BRANDS
WINSTON - (RED) 100's BOX,200,56994,Spain DP,Sevilla,JTI
MARLBORO - RED 3.5 KS BOS 400 TRANSPARENT BUNDLE - UAE DF,400,125573,United Arab Emirates,Abu Dhabi,PMI
MARLBORO - GOLD (2.0 ORIGINAL) KS BOX 600 SPECIAL OUTER - FRANCE DF GHW-FR05 - IDM FRANCE,600,122776,France DP,Paris Charles De Gaulle,PMI
CAMEL - (YELLOW) KS BOX,200,49844,Greece,Aktio,JTI
MARLBORO - DOUBLE FUSION MENTHOL KS BOX 600 C TRU SPECIAL OUTER WHITE - GENERIC DF-ENG TXT,600,144768,Colombia,Bogota,PMI
MAYFAIR - SKY BLUE KS BOX,200,46686,Sri Lanka,Colombo,JTI
PARLIAMENT - NIGHT BLUE KS RCB 200 JUMBO RC WHITE - CHINA DF - IDM CN05 CHINA DF GROUP (ZM),200,122803,China,Hebei,PMI
MARLBORO - GOLD (3.5) KS RCS 600 SPECIAL OUTER WHITE - GENERIC DF-ENG TXT,600,123518,Sri Lanka,Colombo,PMI
YU XI - (GOLD) KS BOX,200,53543,China,Sanya Fenghuang,CHINA NATIONAL
DUNHILL - (BLUE) KS BOX,400,49364,Saudi Arabia,RIYADH,BAT
DUNHILL - (RED) KS BOX,200,50854,China,Urumchi Diwobao,BAT
DAVIDOFF - GOLD 100's BOX SUPERSLIMS,200,57670,Bahrain,Manama,IMPERIAL BRANDS
MARLBORO - RED 3.5 KS BOX - ENGLISH GHW TPD2 DF - IDM POLAND,200,125460,Poland,Gdansk,PMI
SILK CUT - SILVER KS BOX,600,46016,Great Britain,Cardiff,JTI
SILK CUT - PURPLE KS BOX,200,45375,Great Britain,Cardiff,JTI
ESSE - SPECIAL GOLD 1MG 100's BOX SUPERSLIMS,200,58557,South Korea,Busan - Kimhae,KT & G
L&M - RED LABEL (5.0 CWB) KS RCB - GENERIC DF-ENG TXT,200,123645,Morocco,Nador,PMI
MARLBORO - (GOLD 3.0) KS RCB 400 WHITE - JORDAN DF,400,113603,Jordan,Marka,PMI
CAPRI,200,38530,Myanmar,Yangon,BAT
MARLBORO - TROPICAL SPLASH MENTHOL KS RCS C MUL WHITE - GENERIC DF-ENG TXT,200,138525,Kuwait,Kuwait,PMI
LIQUN - (RED) KS BOX,200,60578,China,Dalian Zhoushuizi,CHINA NATIONAL
SILK CUT - PURPLE KS BOX,200,45375,Spain,Malaga,JTI
MARLBORO - DRY MENTHOL 8 (2.5) MENTHOL KS BOX C WHITE - CHINA DF - CNSC(ZF),200,137748,China,Quanzhou,PMI
WINSTON - KS BOX,200,45182,China,Beijing,JTI
L&M - RED LABEL (5.0 CWB) KS BOX - NORWAY DF - IDM NORWAY,200,124812,Norway,Stavanger,PMI
MARLBORO - GOLD (3.5) 100's BOX - ENGLISH GHW TPD2 DF - IDM GERMANY,200,123064,Germany,Berlin Brandenburg,PMI
DAVIDOFF - SLIMS LIGHTS 100's OCTAGONAL PACK SLIMS,200,48007,Turkey,Kayseri Airport,IMPERIAL BRANDS
NEWPORT - MENTHOL KS BOX,200,44309,Dominican Republic,Santiago Cibao,BAT
CAMEL - ACTIVATE KS BOX C,200,67982,Dominican Republic,Santiago Cibao,JTI
WEST - RED KS BOX,400,46023,Morocco,Agadir,IMPERIAL BRANDS
SOVEREIGN - BLUE KS BOX,200,51334,Morocco,Agadir,BAT
PARLIAMENT - MIX BLOSSOM BREEZE MENTHOL 100's BOX C CHI SUPERSLIMS WHITE - TURKEY DF - IDM TURKEY,200,142121,Turkey,Antalya Airport,PMI
DOUBLE HAPPINESS - KS SOFT,200,47113,China,Harbin Taiping,NANYANG BROTHERS
DOUBLE HAPPINESS - CLASSIC DELUXE LS BOX,200,85873,China,Harbin Taiping,NANYANG BROTHERS
STATE EXPRESS 555 - MANDARIN PEARL 90's,200,57655,China,Harbin Taiping,BAT
ALISHAN - KS BOX SUPERSLIMS,200,103336,Mongolia,Ulaanbaatar,CHINA NATIONAL
MARLBORO - GOLD (3.5) KS RCB - GENERIC DF-ENG TXT - ALTERNATIVE,200,139305,Barbados,Bridgetown,PMI
MARLBORO - (GOLD 3.0) KS RCB WHITE - JAPAN DF,200,113865,Japan,Takamatsu,PMI
LUCKY STRIKE - DOUBLE CLICK WILD KS BOX C,200,99175,Turkey,Denizli Cardak Airport,BAT
MARLBORO - (RED FWD) KS BOX - JAPAN DF,200,96046,Japan,Naha,PMI
MARLBORO - (RED FWD) 100's SOFT - TURKEY DF,200,94155,Turkey,Denizli Cardak Airport,PMI
MEVIUS - SKY BLUE KS RCB,200,89726,China,Yinchuan Hedong,JTI
WINSTON - BLUE KS BOX,200,54088,French Guyana,Cayenne,JTI
LAMBERT & BUTLER - KS BOX,200,43912,Morocco,Al Hoceima,IMPERIAL BRANDS
REGAL - KS BOX,400,44605,Great Britain,Edinburgh,IMPERIAL BRANDS
SUPERKINGS - BLUE 100's BOX,200,46019,Great Britain,London Stansted,IMPERIAL BRANDS
CAMEL - KS BOX,200,43011,China,Xuzhou Guanyin,JTI
DOUBLE HAPPINESS - KS BOX,200,46152,China,Xuzhou Guanyin,NANYANG BROTHERS
PANDA - KS BOX,200,51675,China,Xuzhou Guanyin,CHINA NATIONAL
ROTHMANS - DEMI KS RCB SLIMS,200,108535,Turkey,Bodrum Airport,BAT
PARLIAMENT - AQUA BLUE KS RCB 600 WHITE - TURKEY DF,600,70907,Turkey,Bodrum Airport,PMI
MARLBORO - (RED FWD) KS BOX - CES-EE-CA DF-ENG TXT,200,99217,Bosnia-Herzegovinia,Tuzla,PMI
WINSTON - BLUE KS BOX,200,54088,Italy,Palermo,JTI
CHESTERFIELD - ORIGINAL RED KS BOX - FRANCE DF GHW-FR05 - IDM FRANCE,200,121898,France DP,Nantes,PMI
LAMBERT & BUTLER - KS BOX,400,43912,Great Britain,Bristol,IMPERIAL BRANDS
ROTHMANS - (BLUE) KS BOX,200,46008,Great Britain,Bristol,BAT
MARLBORO - RED 3.5 KS BOX 600 SPECIAL OUTER - GENERIC DF-ENG TXT,600,125840,Curazao,Curacao,PMI
MARLBORO - ICE BLAST (2.0) MENTHOL KS BOX C WHITE - KOREA DF,200,98188,South Korea,Muan,PMI
CAMEL - BLUE KS BOX,200,52735,Spain,Vigo,JTI
CHESTERFIELD - BLUE (4.0) KS BOX - ENGLISH GHW TPD2 DF - IDM POLAND,200,144362,Poland,Krakow Balice,PMI
MARLBORO - (RED FWD) KS BOX 400 - TURKEY DF,400,94143,Turkey,Konya Airport,PMI
CAMEL - BLUE KS BOX,200,52735,Turkey,Konya Airport,JTI
MARLBORO - RED 3.5 100's BOX - GENERIC DF-ENG TXT,200,125835,Dominican Republic,Puerto Plata,PMI
PARLIAMENT - AQUA BLUE KS RCS JUMBO RC WHITE - GENERIC DF-ENG TXT,200,122939,Egypt,Asyut,PMI
MARLBORO - FILTER + EXTRA (FWD) KS RCS JUMBO RC WHITE - GENERIC DF-ENG TXT,200,123389,Jordan,Amman,PMI
MARLBORO - WINTER SHUFFLE MENTHOL KS RCS (PROMO) C MUL WHITE - GENERIC DF-ENG TXT,200,125377,Jordan,Amman,PMI
CORSET - MENTHOL MENTHOL KS BOX SUPERSLIMS,200,106297,Canary Islands,Tenerife,KING'S TOBACCO
MARLBORO - GOLD (3.5) KS RCB - GENERIC DF-ENG TXT - ALTERNATIVE,200,139305,Jamaica,Kingston,PMI
DUNHILL - (GOLD) KS BOX,400,50827,Jordan,Amman,BAT
MAYFAIR - KS BOX,400,44279,Turkey,Istanbul Asia Airport,JTI
MARLBORO - GOLD (3.5) 100's SOFT 400 TRANSPARENT BUNDLE - TURKEY DF,400,123074,Turkey,Istanbul Asia Airport,PMI
DUNHILL - (BLUE) KS BOX,200,49364,China,Wuxi Shuofang,BAT
RICHMOND - SUPERKINGS 100's BOX,200,44644,Great Britain,Bournemouth,IMPERIAL BRANDS
KENT - SPARK NAVY BLUE KS RCB,200,106878,Brazil,Natal,BAT
L&M - RED LABEL (5.0 CWB) KS RCB - GENERIC DF-ENG TXT - ALTERNATIVE 1,200,139322,Brazil,Natal,PMI
CAMEL - KS BOX,200,43011,Brazil,Natal,JTI
CAMEL - FILTER KS BOX,200,88440,France,Nantes,JTI
MARLBORO - (RED FWD) KS BOX - FRANCE DF GHW-FR05 - IDM FRANCE,200,122765,France,Grenoble,PMI
UNDEFINED,200,0,Macau,Macau,BAT
SUPERKINGS - BLUE 100's BOX,200,46019,Greece,Samos,IMPERIAL BRANDS
PUEBLO - KS BOX,200,55812,Poland,Warsaw,POESCHL TABAK
WINSTON - BLUE KS BOX,200,54088,Greece,Thessaloniki,JTI
MARLBORO - TOUCH BLUE KS DSP 600 SLIMS TRANSPARENT BUNDLE WHITE - TURKEY DF,600,124504,Turkey,Kutahya Airport,PMI
MARLBORO - GOLD (3.5) KS RCB 400 TRANSPARENT BUNDLE - ITALY DF - IDM ITALY,400,122500,Italy,Milan - Linate,PMI
MAYFAIR - SKY BLUE KS BOX,600,46686,Great Britain,London City,JTI
MARLBORO - GOLD (3.5) KS RCB - GENERIC DF-ENG TXT - ALTERNATIVE,200,139305,Tunisia,Tunis,PMI
CAMEL - (RED) KS BOX,600,52443,Tunisia,Tunis,JTI
MARLBORO - (RED FWD) KS BOX 400 TRANSPARENT BUNDLE - FRANCE DF GHW-FR05 - IDM FRANCE,400,123636,France DP,Paris Orly,PMI
MARLBORO - (RED FWD) KS BOX - FRANCE DF GHW-FR05 - IDM FRANCE,200,122765,France DP,Grenoble,PMI
MAYFAIR - KS BOX,400,44279,Great Britain,Aberdeen,JTI
SUPERKINGS - BLUE 100's BOX,200,46019,Great Britain,Aberdeen,IMPERIAL BRANDS
WINSTON - XS BLUE KS BOX SUPERSLIMS,200,59679,Albania,Tirana,JTI
MARLBORO - DOUBLE MIX MIX KS RCS C JUMBO RC WHITE - GENERIC DF-ENG TXT,200,123412,Tunisia,Jerba,PMI
MARLBORO - FOREST MIST MENTHOL 100's BOX C STY SUPERSLIMS WHITE - GENERIC DF-ENG TXT - IDM TUNISIA,200,142299,Tunisia,Jerba,PMI
VOGUE - (BLUE) 100's L-STICK ROUND CORNER BOX SUPERSLIMS,400,68664,Tunisia,Jerba,BAT
WINSTON - BLUE KS RCB,400,53483,Tunisia,Jerba,JTI
WINSTON - LIGHTS KS BOX,400,45191,Morocco,Oujda,JTI
WINSTON - (BLUE) KS RCB,200,88433,Morocco,Oujda,JTI
FORTUNA - AZUL KS BOX,200,55863,Spain,Alicante,IMPERIAL BRANDS
BENSON & HEDGES - SILVER KS BOX,200,42858,Spain,Mahon Airport,BAT
LUCKY STRIKE - ORIGINAL RED KS BOX,200,51260,Spain DP,Jerez De La Frontera,BAT
WINSTON - (RED) KS BOX,200,56993,China,Hefei Xinqiao,JTI
PALL MALL - (BLUE) KS RCB,200,53235,Turkey,Samsun Airport,BAT
MARLBORO - FLAVOR MIX (FWD) KS BOX - TURKEY DF,200,95449,Turkey,Samsun Airport,PMI
WINSTON - CLASSIC KS RCB,600,54448,Turkey,Diyarbakir Airport,JTI
BOHEM - CIGAR MINI NO.5 KS D-SHAPE PACK (FRONT RCB) SUPERSLIMS,200,88576,South Korea,Yangyang,KT & G
BOHEM - CIGAR NO.1 KS BOX,200,54719,South Korea,Yangyang,KT & G
LAMBERT & BUTLER - LIGHTS KS BOX,400,43914,Tunisia,Enfidha,IMPERIAL BRANDS
MARLBORO - (RED FWD) KS BOX - CHINA DF - IDM CN05 CHINA DF GROUP (ZM),200,105689,China,Ningbo Lishe,PMI
KARELIA - MENTHOL 100's BOX SLIMS,200,48826,Greece,Heraklion Airport,KARELIA TOBACCO
MARLBORO - TOUCH BLUE 2.0 KS RCS SLIMS WHITE - TURKEY DF,200,100980,Turkey,Cukurova Airport,PMI
VOGUE - BLEUE 100's BOX SUPERSLIMS,600,51105,Turkey,Cukurova Airport,BAT
HONGTASHAN - (WHITE) KS BOX,200,52193,China,Zhengzhou Xinzheng,CHINA NATIONAL
MEVIUS - OPTION KS RCB C,200,91512,China,Nanchang Changbei,JTI
MEVIUS - OPTION KS RCB C,200,91512,China,Fuzhou Changle,JTI
MARLBORO - GOLD (2.0 ORIGINAL) KS BOX 400 TRANSPARENT BUNDLE - FRANCE DF GHW-FR05 - IDM FRANCE,400,123635,France,Chambery,PMI
MARLBORO - GOLD (3.5) KS RCB - ENGLISH GHW TPD2 DF - IDM CROATIA,200,123061,Croatia,Zagreb,PMI
MARLBORO - RED 3.5 KS BOX - ENGLISH GHW TPD2 DF - IDM GERMANY,200,125532,Germany,Nuernberg,PMI
DUNHILL - (RED) KS BOX,200,50854,Dominican Republic,Punta Cana - Higuey,BAT
MILD SEVEN - KS BOX,200,44117,China,Xiamen Gaoqi,JTI
NEWS - KS BOX,600,44311,Morocco,Marrakech,IMPERIAL BRANDS
L&M - RED LABEL 100's SOFT - TURKEY DF,200,41979,Turkey,Gaziantep Airport,PMI
WINSTON - (RED) 100's BOX,200,56994,Guadalupe,Pointe-a-Pitre,JTI
KENT - SILVER NEO KS RCB,200,53858,Turkey,Trabzon Airport,BAT
STATE EXPRESS 555 - MANDARIN PEARL 90's,200,57655,China,Shanghai Pudong,BAT
MARLBORO - MENTHOL 12 MENTHOL KS BOX - JAPAN DF,200,114603,Japan,Chitose,PMI
GAULOISES - BLONDES (RED) KS BOX,200,45358,Spain DP,Bilbao,IMPERIAL BRANDS
MARLBORO - BLACK MENTHOL (2.0) MENTHOL KS BOS WHITE - MALAYSIA DF,200,99897,Malaysia,Kuala Lumpur,PMI
DUNHILL - BOOST MINT MENTHOL KS BOX C,200,93057,Malaysia,Kuala Lumpur,BAT
GAULOISES - BLONDES (BLUE) KS BOX,200,45969,China,Yantai Penglai,IMPERIAL BRANDS
MARS - KS BOX,200,44200,Tunisia,Monastir,REGIE NATIONAL
CAMEL - CRAFT 6 KS BOX,200,131411,Japan,Osaka - Kansai,JTI
LUCKY STRIKE - EXPERT CUT 3 KS BOX,200,141954,Japan,Osaka - Kansai,BAT
GAULOISES - BLONDES (BLUE) KS BOX,600,45969,Morocco,Rabat,IMPERIAL BRANDS
PARLIAMENT - NIGHT BLUE 100's SOFT 600 TRANSPARENT BUNDLE WHITE - TURKEY DF,600,122846,Turkey,Istanbul Airport,PMI
WEST - BLUE KS BOX,400,46754,Saudi Arabia,Medina,IMPERIAL BRANDS
SUPERKINGS - BLUE 100's BOX,200,46019,France,Paris Charles De Gaulle,IMPERIAL BRANDS
LUCKY STRIKE - KS SOFT,200,43974,Japan,Tokyo - Narita,BAT
DUCADOS - (BLUE/WHITE) KS SOFT,200,46625,Spain DP,Valencia,IMPERIAL BRANDS
STATE EXPRESS 555 - (YELLOW) KS BOX,200,52627,China,Guangzhou Baiyun,BAT
LIQUN - (RED) KS BOX,200,60578,China,Guangzhou Baiyun,CHINA NATIONAL
SEVEN STARS - KS BOX,200,46302,China,Guangzhou Baiyun,JTI
MARLBORO - GOLD (3.5) KS RCB WHITE - ARGENTINA DF,200,123972,Argentina,Buenos Aires Aeroparque,PMI
PALL MALL - (RED) KS BOX,200,53263,Mexico,Cancun,BAT
DAVIDOFF - CLASSIC KS OCTAGONAL PACK,200,53129,Mexico,Cancun,IMPERIAL BRANDS
MARLBORO - DOUBLE ICE KS RCS C JUMBO RC WHITE - GCC DF,200,107384,Oman,Muscat,PMI
SUPERKINGS - BLUE 100's BOX,200,46019,Turkey,Izmir Airport,IMPERIAL BRANDS
CAMEL - ACTIVATE DOUBLE MINT PURPLE KS CURVE PACK C,600,97296,Turkey,Izmir Airport,JTI
NOBEL - KS BOX,200,44321,Canary Islands,Tenerife,IMPERIAL BRANDS
UNDEFINED,0,0,Germany,Frankfurt,OTHER LOCAL TMO IND.
MARLBORO - GOLD (3.5) KS RCB 600 SPECIAL OUTER - ITALY DF - IDM ITALY,600,122501,Italy,Venice,PMI
MARLBORO - GOLD (3.5) KS BOX 400 TRANSPARENT BUNDLE - ENGLISH GHW TPD2 DF - IDM GERMANY,400,124179,Germany,Stuttgart,PMI
MARLBORO - GOLD (3.5) KS RCB 400 - TURKEY DF,200,123071,Turkey,Ankara Airport,PMI
DAVIDOFF - EVOLVE RED KS BOX,200,124454,Jordan,Aqaba,IMPERIAL BRANDS
CORSET - MENTHOL MENTHOL KS BOX SUPERSLIMS,200,106297,Canary Islands,Fuerteventura,KING'S TOBACCO
DUNHILL - SWITCH CAPSULE KS OCTAGONAL PACK C,200,66953,Saudi Arabia,Jeddah,BAT
DUNHILL - SWITCH (BLACK - GREEN) KS OCTAGONAL PACK C,200,103541,Saudi Arabia,Jeddah,BAT
WINSTON - (RED) KS BOX,400,56993,Saudi Arabia,Jeddah,JTI
MARLBORO - RED 3.5 KS BOX 600 SPECIAL OUTER - GENERIC DF-ENG TXT,600,125840,Ethiopia,Addis Ababa,PMI
WINSTON - EXCEL (BLACK CAPSULE) MENTHOL KS RCB C,1,85545,Morocco,Rabat,JTI
THE ONE - 0.5 KS OCTAGONAL PACK,200,53482,South Korea,Incheon,KT & G
FURONGWANG - (YELLOW) KS BOX,200,120342,Indonesia,Ngurah Rai,CHINA NATIONAL
LIQUN - (RED) KS BOX,200,60578,China,Yanji Zhaoyangchuan,CHINA NATIONAL
VICEROY - KS BOX,200,45077,Hong Kong,Hong Kong,BAT
MARLBORO - FOREST MIST MENTHOL 100's BOX C STY SUPERSLIMS WHITE - HK DF DEPARTURE - IDM HONG KONG,200,142592,Hong Kong,Hong Kong,PMI
MARLBORO - TOUCH 3.5 KS RCS SLIMS WHITE - GENERIC DF-ENG TXT - ALTERNATIVE,200,139320,Morocco,Tangier,PMI
PHILIP MORRIS - QUANTUM BLUE KS RCB - ZONE 1 DF - IDM SWITZERLAND,200,122168,Switzerland,Basel,PMI
MARLBORO - GOLD (3.5) KS RCB 400 TRANSPARENT BUNDLE - ZONE 1 DF - IDM SWITZERLAND,400,124270,Switzerland,Basel,PMI
ESSE - SUPER SLIM LIGHTS 100's BOX,200,47581,Japan,Chubu,KT & G
UNDEFINED,0,0,Egypt,Hurgada,EASTERN TOBACCO
CAMEL - (YELLOW) KS BOX,400,49844,Italy,Naples,JTI
LAMBERT & BUTLER - KS BOX,400,43912,Italy,Naples,IMPERIAL BRANDS
OME - 100's L-STICK BOX SUPERSLIMS,200,103401,Great Britain,Manchester,KARELIA TOBACCO
GAULOISES - BLONDES (BLUE) KS BOX,200,45969,Germany,Munich,IMPERIAL BRANDS
CAMEL - (YELLOW) KS BOX,200,49844,Morocco,Casablanca,JTI
PALL MALL - (BLUE) KS BOX,200,51685,Morocco,Casablanca,BAT
L&M - DOUBLE FORWARD MENTHOL KS RCB WHITE - GENERIC DF-ENG TXT,200,123648,Panama,Panama Tocumen,PMI
WINSTON - BLUE KS BOX,400,54088,Panama,Panama Tocumen,JTI
PALL MALL - RED KS BOX,200,46000,Netherlands,Eindhoven,BAT
JOHN PLAYER SPECIAL - BLUE KS BOX,400,51575,Great Britain,Newcastle,IMPERIAL BRANDS
MARLBORO - SOL SHUFFLE MENTHOL KS RCB (PROMO) C MUL WHITE - TURKEY DF,200,141734,Turkey,Eskisehir Airport,PMI
MARLBORO - EDGE (2.0) KS BOX SUPERSLIMS DCV WHITE - TURKEY DF,200,107958,Turkey,Eskisehir Airport,PMI
MEVIUS - LIGHTS KS BOX 40,400,123007,Japan,Fukuoka,JTI
CASTER - MILD KS BOX,200,46127,China,Wuhan Tianhe,JTI
ROTHMANS - (BLUE) KS BOX,200,46008,Ghana,Accra,BAT
L&M - INTERNATIONAL RED KS BOX - FRANCE DF GHW-FR05 - IDM FRANCE,200,138522,France,Paris Orly,PMI
L&M - BLUE LABEL (5.0 CWB) KS RCB 400 TRANSPARENT BUNDLE - GENERIC DF-ENG TXT,400,123649,Peru,Lima,PMI
MARLBORO - (GOLD 3.0) KS RCB - NORTH AFRICA DF,200,113631,Morocco,Ouarzazate,PMI
VOGUE - MENTHOL 100's BOX SLIMS,400,45100,Morocco,Ouarzazate,BAT
DOUBLE HAPPINESS - CLASSIC DELUXE LS BOX,200,85873,China,Sanya Fenghuang,NANYANG BROTHERS
MARLBORO - GOLD (3.5) KS RCB - ENGLISH GHW TPD2 DF - IDM PORTUGAL,200,123075,Portugal,Madeira,PMI
GLAMOUR - PINKS 100's L-STICK BOX SUPERSLIMS,200,54224,Colombia,Cali,JTI
WEST - SILVER KS BOX,400,46755,Bahrain,Manama,IMPERIAL BRANDS
GLAMOUR - BLUE 100's BOX SLIMS,200,56559,Italy,Rome Fiumicino,JTI
WINSTON - BLUE KS BOX,600,54088,United Arab Emirates,Abu Dhabi,JTI
HONGTASHAN - (WHITE) KS BOX,200,52193,China,Mudanjiang Hailang,CHINA NATIONAL
MARLBORO - TROPICAL SPLASH MENTHOL KS BOX C MUL WHITE - TAIWAN DF,200,137625,Taiwan,Kaohsiung,PMI
L&M - BLUE LABEL (5.0 CWB) KS BOX 100 100 TRANSPARENT BUNDLE - NORWAY DF - IDM NORWAY,100,141153,Norway,Trondheim,PMI
EXPORT A - SMOOTH TASTE RS SHELL & SLIDE,200,57326,Mexico,Guadalajara,JTI
MARLBORO - RED 3.5 KS BOX - SPAIN DF - IDM SPAIN,200,125679,Spain DP,Gerona,PMI
DUNHILL - FINE CUT (GOLD) 90's OCTAGONAL PACK SLIMS,200,88566,Kuwait,Kuwait,BAT
ROTHMANS - INTERNATIONAL KS BOX,200,45801,Kuwait,Kuwait,BAT
ESSE - (BLUE) 100's BOX SUPERSLIMS,200,52455,China,Dalian Zhoushuizi,KT & G
WINSTON - KS BOX,200,45182,China,Dalian Zhoushuizi,JTI
DOUBLE HAPPINESS - DELUXE (RED) KS BOX,200,103412,China,Dalian Zhoushuizi,NANYANG BROTHERS
MARLBORO - SOL SHUFFLE MENTHOL KS BOS C MUL WHITE - CHINA DF - IDM CN05 SUNRISE DF (RS),200,144492,China,Beijing,PMI
DAVIDOFF - LIGHTS KS BOX,200,47571,China,Beijing,IMPERIAL BRANDS
MARLBORO - MENTHOL 12 MENTHOL KS BOX - JAPAN DF,200,114603,Japan,Chubu,PMI
NEWS,200,40461,Morocco,Agadir,IMPERIAL BRANDS
MARLBORO - (RED FWD) KS BOX 400 SPECIAL OUTER - INDONESIA DF,400,122345,Indonesia,Soekarno Hatta,PMI
YU XI - (RED) KS BOX,200,53542,China,Wenzhou Longwan,CHINA NATIONAL
