IATA,CLUSTER_IATA,SIMILARITY_SCORE,RANK
IAS,SXZ,0.999113180600,1
IAS,IND,0.998399328051,2
IAS,MQM,0.997157665935,3
IAS,ZQN,0.996965474585,4
IBA,SDQ,0.999921163699,1
IBA,PSR,0.999665789289,2
IBA,RIX,0.999250112244,3
IBA,ORK,0.999029479365,4
IBE,FRL,0.996067234848,1
IBE,HJJ,0.987923641907,2
IBE,SBW,0.984471886625,3
IBE,KKC,0.983080426374,4
IBR,PEK,0.987253016606,1
IBR,DEN,0.985495425313,2
IBR,JUJ,0.981639732219,3
IBR,NKM,0.979094829145,4
IBZ,BHO,0.997738815327,1
IBZ,BOS,0.996325520643,2
IBZ,SFO,0.996314903720,3
IBZ,DTW,0.987604672218,4
ICN,HOR,0.994835554275,1
ICN,TWU,0.991822086621,2
ICN,TPE,0.990020231647,3
ICN,PMI,0.987820151114,4
ICT,KSC,0.999236782967,1
ICT,KIN,0.999099899837,2
ICT,IFN,0.996814713054,3
ICT,STS,0.996528872190,4
IDA,RAP,0.999778450160,1
IDA,GPT,0.999325117287,2
IDA,MME,0.999197724048,3
IDA,SWF,0.999060344826,4
IDR,PIU,0.998071323569,1
IDR,PHS,0.996939621451,2
IDR,IQN,0.992976990287,3
IDR,URT,0.991440615887,4
IEV,MHT,0.999489157904,1
IEV,RZE,0.998994860955,2
IEV,FAT,0.998835890364,3
IEV,LEJ,0.998468440388,4
IFN,STS,0.999714159136,1
IFN,ZQZ,0.998825431827,2
IFN,SBA,0.997904435936,3
IFN,BRE,0.997713518895,4
IFP,RFP,0.997287878788,1
IFP,DLC,0.986722536809,2
IFP,PVG,0.969283028030,3
IFP,AJI,0.963842803030,4
IGR,VGT,0.998995350553,1
IGR,HDY,0.988269801647,2
IGR,LSE,0.987754649447,3
IGR,IXJ,0.984414014745,4
IGU,CVG,0.998489643934,1
IGU,MKZ,0.996592897813,2
IGU,DSA,0.995287243270,3
IGU,ORB,0.991321874915,4
IJK,NDG,0.998932397390,1
IJK,CPH,0.998839302368,2
IJK,PSA,0.997835372866,3
IJK,CTG,0.997621019354,4
IKA,PLN,0.999952248226,1
IKA,ISA,0.999188390718,2
IKA,HTA,0.999161946636,3
IKA,TRV,0.999075497146,4
IKT,CGB,0.999837011477,1
IKT,MAN,0.999565353823,2
IKT,ARN,0.998065400088,3
IKT,RUN,0.997973666130,4
ILM,FSD,0.999957115133,1
ILM,TGM,0.999306519069,2
ILM,SLM,0.998836677448,3
ILM,RAR,0.998138475777,4
ILO,SIN,0.994147991141,1
ILO,SBJR,0.992224860458,2
ILO,KOJ,0.981371434885,3
ILO,BVA,0.970103850904,4
ILP,FAO,0.996086748733,1
ILP,ISC,0.994732954545,2
ILP,NZH,0.994332339853,3
ILP,MKQ,0.991864104627,4
ILR,EZS,0.999487443424,1
ILR,GNY,0.998362755481,2
ILR,YUL,0.997983231199,3
ILR,VRN,0.997314091080,4
IMF,HUH,0.997979298151,1
IMF,URT,0.995331697461,2
IMF,IQN,0.993795323061,3
IMF,CPV,0.991253919363,4
IMP,AVL,0.999979740256,1
IMP,ROS,0.999496075679,2
IMP,ARH,0.998787483944,3
IMP,MVD,0.998592306710,4
INC,ENH,0.996904561257,1
INC,BDJ,0.974535197909,2
INC,EDO,0.973315043764,3
INC,SAW,0.935642539535,4
IND,IAS,0.998399328051,1
IND,TUN,0.998130184855,2
IND,SXZ,0.997512508651,3
IND,SPN,0.996651455672,4
INN,EVE,0.999870144721,1
INN,KSD,0.999793322348,2
INN,AMA,0.999264047003,3
INN,LRH,0.999195692909,4
INV,SAP,0.999958586484,1
INV,LEX,0.998042911123,2
INV,EXT,0.997606235586,3
INV,FAR,0.995629783416,4
IOA,CDG,0.998629138500,1
IOA,COK,0.997181023943,2
IOA,BUR,0.996610432901,3
IOA,VTE,0.995249413241,4
IOM,UME,0.998625077904,1
IOM,STW,0.998623657283,2
IOM,XCR,0.998505611778,3
IOM,FLR,0.998484312811,4
IOS,OMA,0.999716637098,1
IOS,PBC,0.998882435810,2
IOS,MUX,0.998522063501,3
IOS,UDI,0.998447322106,4
IPC,SLZ,0.998636095151,1
IPC,YYC,0.997885154684,2
IPC,PVR,0.997223128176,3
IPC,DJE,0.994779612247,4
IPH,VDA,0.998096034769,1
IPH,FKS,0.997082979318,2
IPH,REG,0.996829481350,3
IPH,STI,0.996657530183,4
IQM,TU_036-02,0.999816685372,1
IQM,AKA,0.999695075758,2
IQM,TU_053-01,0.999666518606,3
IQM,TU_047-02,0.999610101010,4
IQN,URT,0.998463625600,1
IQN,PHS,0.996037368836,2
IQN,IMF,0.993795323061,3
IQN,IDR,0.992976990287,4
IQQ,DME,0.999942390001,1
IQQ,FLG,0.993107022660,2
IQQ,KIX,0.992574604349,3
IQQ,AMS,0.991752399871,4
IQT,JIU,0.997904174076,1
IQT,REC,0.997027895829,2
IQT,FUE,0.996450554193,3
IQT,VAN,0.988856667473,4
IRJ,KEF,0.999547145020,1
IRJ,VLC,0.999231002920,2
IRJ,RDU,0.997924749695,3
IRJ,BME,0.997071321268,4
ISA,HTA,0.999973555918,1
ISA,PLN,0.999236142492,2
ISA,IKA,0.999188390718,3
ISA,TRV,0.998263887864,4
ISB,VVI,0.997596604884,1
ISB,PZI,0.996825479767,2
ISB,KYD,0.995443459626,3
ISB,SAT,0.994668893496,4
ISC,NZH,0.999599385308,1
ISC,FAO,0.998646205812,2
ISC,MKQ,0.997131150082,3
ISC,SLC,0.995252164772,4
ISG,CKS,0.999540760947,1
ISG,PCL,0.993717068296,2
ISG,LOP,0.991798576434,3
ISG,KHH,0.990445852806,4
ISN,LPF,0.999442231369,1
ISN,TU_008-03,0.999344500062,2
ISN,TU_049-01,0.998840315988,3
ISN,TU_058-01,0.998198700555,4
ISP,REX,0.995867788034,1
ISP,KIJ,0.995220391747,2
ISP,CGR,0.995111074832,3
ISP,JLN,0.994903226682,4
IST,TAG,0.995532719469,1
IST,FSM,0.994673106636,2
IST,KDI,0.994168353493,3
IST,FUO,0.993864394514,4
ISU,CRP,0.999105125349,1
ISU,SBN,0.998633903719,2
ISU,EFL,0.998083883076,3
ISU,TNH,0.997904751541,4
ITH,XIL,0.999202850112,1
ITH,KCH,0.994108891948,2
ITH,HOR,0.989003787879,3
ITH,ICN,0.983839342154,4
ITM,AJI,0.984601867907,1
ITM,PVG,0.979161642907,2
ITM,MZL,0.964460632093,3
ITM,DLC,0.961722134128,4
ITO,DRW,0.999128993438,1
ITO,BWN,0.998387373390,2
ITO,BHI,0.998223831521,3
ITO,CIY,0.997378459097,4
IVC,RRS,0.999928353750,1
IVC,TAM,0.999877501461,2
IVC,LMT,0.999369641628,3
IVC,ABZ,0.998951270017,4
IVL,JDZ,0.992376119090,1
IVL,KUV,0.983687500000,2
IVL,TVS,0.976619596769,3
IVL,RLK,0.975583333334,4
IWK,LLF,0.998767343835,1
IWK,LDB,0.998639521876,2
IWK,ETZ,0.996442300954,3
IWK,POZ,0.996056171193,4
IXA,NBS,0.995128020452,1
IXA,BKI,0.993438107978,2
IXA,BOM,0.993081273900,3
IXA,UBP,0.988365868583,4
IXB,JED,0.995411446766,1
IXB,KOE,0.989662202799,2
IXB,CBB,0.988626587318,3
IXB,PMI,0.985210615663,4
IXC,BSD,0.994853718113,1
IXC,ORD,0.994470017337,2
IXC,MNL,0.993558903678,3
IXC,PDG,0.993074358021,4
IXE,OZZ,0.999902824332,1
IXE,LPB,0.999008034545,2
IXE,ROK,0.997552984715,3
IXE,VVO,0.996918789182,4
IXJ,HDY,0.996144213098,1
IXJ,EOH,0.995314383408,2
IXJ,SOQ,0.994361936561,3
IXJ,VGT,0.985418664192,4
IXL,HYD,0.997543013152,1
IXL,TU_034-12,0.994996284827,2
IXL,PPS,0.993590906787,3
IXL,EDL,0.992340554753,4
IXM,SFL,0.999361229094,1
IXM,MLA,0.998486421200,2
IXM,PRG,0.998466580765,3
IXM,AHO,0.997259663399,4
IXR,NNY,0.985296875567,1
IXR,PUS,0.983457271012,2
IXR,TPP,0.981754207750,3
IXR,KMS,0.981340057036,4
IXS,PQC,0.973909500870,1
IXS,BPX,0.970469696970,2
IXS,HND,0.950304979781,3
IXS,BOB,0.949566287879,4
IXU,KBV,0.999488430805,1
IXU,UTP,0.998366185294,2
IXU,OSS,0.996696022150,3
IXU,NCE,0.994655573518,4
IXZ,XIC,0.988592629803,1
IXZ,CIA,0.988501613446,2
IXZ,ZAM,0.986073950662,3
IXZ,KKJ,0.982735949680,4
IZO,NCE,0.999608073666,1
IZO,TU_034-03,0.999227139579,2
IZO,PUQ,0.998541709335,3
IZO,POM,0.998346188791,4
JAC,LJU,0.999725439031,1
JAC,VBY,0.999573205674,2
JAC,LBE,0.999365239130,3
JAC,RDM,0.999151211571,4
JAI,LGK,0.998542599846,1
JAI,BWI,0.996962732494,2
JAI,HSH,0.996240514266,3
JAI,PKN,0.994918473814,4
JAN,PUF,0.999519687671,1
JAN,MPM,0.999160706560,2
JAN,MGQ,0.998525020598,3
JAN,MST,0.998332231684,4
JAX,NKT,0.999978341115,1
JAX,ORB,0.997974344581,2
JAX,FNC,0.997877667249,3
JAX,KUM,0.997795471973,4
JDH,AVA,0.994154111876,1
JDH,DIB,0.992239395905,2
JDH,LIM,0.992085234236,3
JDH,MAD,0.991914233450,4
JDO,SUX,0.999131542489,1
JDO,AJU,0.998907533655,2
JDO,HTA,0.995778077283,3
JDO,ISA,0.995751633201,4
JDZ,IVL,0.992376119090,1
JDZ,TVS,0.984243477679,2
JDZ,RLK,0.983207214244,3
JDZ,EIN,0.981906736812,4
JED,IXB,0.995411446766,1
JED,KOE,0.994250756033,2
JED,CBB,0.993215140552,3
JED,KIH,0.980772655548,4
JER,BHK,0.999998014656,1
JER,BIO,0.998814065081,2
JER,HZH,0.998665855731,3
JER,RNO,0.997603283963,4
JFK,FTE,0.999726461236,1
JFK,NRT,0.995759481230,2
JFK,GRU,0.995424993822,3
JFK,MIU,0.995122871314,4
JGD,OGG,0.999493936862,1
JGD,BLA,0.998884489105,2
JGD,BTS,0.998696715075,3
JGD,LUQ,0.997115530303,4
JGN,PHL,0.998555986633,1
JGN,EMA,0.995586883252,2
JGN,ESB,0.995189914116,3
JGN,BNA,0.993130366356,4
JGS,PKN,0.999576913982,1
JGS,HSH,0.998254873530,2
JGS,TAE,0.997183378313,3
JGS,LGK,0.995952787950,4
JHB,DXB,0.996538034897,1
JHB,CEI,0.989275461638,2
JHB,VCP,0.987750960889,3
JHB,MCY,0.987703732203,4
JHG,JJN,0.915882820222,1
JHG,NTG,0.906354750780,2
JHG,HRB,0.875131676928,3
JHG,NAY,0.868731319188,4
JIB,LNK,0.999959687745,1
JIB,TU_037-03,0.999633453447,2
JIB,SDL,0.999456137567,3
JIB,AAN,0.999179332317,4
JIC,KZN,0.997991728846,1
JIC,AGA,0.997129398668,2
JIC,BAQ,0.995836514472,3
JIC,LCX,0.994232954545,4
JIK,BEG,0.999902665781,1
JIK,BOI,0.999564980016,2
JIK,JMK,0.999122777188,3
JIK,ATM,0.998346518298,4
JIQ,KCZ,0.999683800113,1
JIQ,MUC,0.998789612470,2
JIQ,RTM,0.997518570140,3
JIQ,GOQ,0.995285984848,4
JIU,IQT,0.997904174076,1
JIU,REC,0.994932069905,2
JIU,FUE,0.994354728269,3
JIU,VAN,0.990952493397,4
JJN,JHG,0.915882820222,1
JJN,NTG,0.822237571002,2
JJN,HRB,0.791014497150,3
JJN,NAY,0.784614139410,4
JKG,GZP,0.999312649534,1
JKG,XNA,0.998511933942,2
JKG,HZG,0.998279407950,3
JKG,SNU,0.997657370218,4
JKH,PBG,0.999420990636,1
JKH,HPG,0.999330529707,2
JKH,GRB,0.999176566065,3
JKH,BIS,0.998689858569,4
JKL,BON,0.999300134596,1
JKL,RMI,0.999234270141,2
JKL,MTT,0.998888293559,3
JKL,AGH,0.998386399181,4
JLN,KIJ,0.999682834935,1
JLN,SCQ,0.999333223149,2
JLN,HGN,0.999320075758,3
JLN,LBA,0.998870581875,4
JMK,BEG,0.999220111407,1
JMK,JIK,0.999122777188,2
JMK,ANR,0.999079599401,3
JMK,BOI,0.998687757204,4
JMU,MES,0.997047007254,1
JMU,BNI,0.994500111307,2
JMU,BRS,0.994325110915,3
JMU,HGU,0.993903880184,4
JNB,AOJ,0.998404227396,1
JNB,YGJ,0.998155392360,2
JNB,CUE,0.997282534139,3
JNB,HNA,0.997073093829,4
JNG,CGD,0.998714446189,1
JNG,JZH,0.994180157531,2
JNG,HTS,0.991256457800,3
JNG,RSU,0.988201944055,4
JNU,TNR,0.999793973721,1
JNU,ACC,0.999143574343,2
JNU,NBC,0.999032592254,3
JNU,BCM,0.998638103073,4
JNX,OAX,0.999943042995,1
JNX,NSN,0.999886571801,2
JNX,ZAZ,0.997749051772,3
JNX,TBS,0.997396367029,4
JNZ,HOU,0.994511653284,1
JNZ,OIT,0.985057107882,2
JNZ,NGS,0.978114729907,3
JNZ,CJS,0.977321624331,4
JOE,LPA,0.997343533918,1
JOE,DOH,0.988054539770,2
JOE,GES,0.985618335564,3
JOE,SDJ,0.984497676768,4
JOG,TUU,0.997985414479,1
JOG,NVT,0.997841700784,2
JOG,PDX,0.996832644950,3
JOG,JYV,0.996375491240,4
JOI,MKG,0.999800885939,1
JOI,KLU,0.999071437590,2
JOI,SJO,0.998557308944,3
JOI,SAV,0.998115569672,4
JOS,CMF,0.999145719371,1
JOS,URY,0.998786474025,2
JOS,NGQ,0.998549242424,3
JOS,RAE,0.998405707402,4
JPA,YVR,0.999733664665,1
JPA,GZT,0.999218978803,2
JPA,GDN,0.999108668092,3
JPA,HNA,0.996020790105,4
JRO,YXE,0.999575549687,1
JRO,CKY,0.999245987091,2
JRO,SBZ,0.997477106404,3
JRO,VST,0.996101006567,4
JSH,VRA,0.999244839718,1
JSH,TBJ,0.998998106061,2
JSH,GOT,0.998902994436,3
JSH,AUA,0.997979107324,4
JSI,PAV,0.998921137408,1
JSI,VOZ,0.998727873736,2
JSI,ALF,0.998509128618,3
JSI,BDU,0.998378996085,4
JSY,BDA,0.999999072162,1
JSY,BNX,0.997943181819,2
JSY,KGL,0.997820814486,3
JSY,POP,0.997666171711,4
JTC,ROA,0.999235912675,1
JTC,MLI,0.999226345714,2
JTC,CZM,0.998485758657,3
JTC,SHV,0.998094450946,4
JTR,GIG,0.999679040440,1
JTR,TRV,0.999423087050,2
JTR,MJN,0.998776440305,3
JTR,IKA,0.998498584196,4
JUB,LSI,0.999808040937,1
JUB,MBX,0.999625576064,2
JUB,AOE,0.999483620409,3
JUB,BDU,0.999393837986,4
JUH,VIT,0.999837121212,1
JUH,SAT,0.999577040817,2
JUH,BAH,0.999525258961,3
JUH,AXT,0.999298725416,4
JUJ,NKM,0.997455096926,1
JUJ,DEN,0.996144306906,2
JUJ,PEK,0.994386715613,3
JUJ,DEL,0.982998997463,4
JUL,BDS,0.999121586411,1
JUL,COR,0.998309242612,2
JUL,VGA,0.997928668037,3
JUL,ALG,0.997108379873,4
JUZ,SFQ,0.925515927961,1
JUZ,CIF,0.913994687279,2
JUZ,AAT,0.895505511294,3
JUZ,LXA,0.889609727301,4
JXA,AMQ,0.996631562253,1
JXA,LRT,0.995706694347,2
JXA,KCA,0.994991247556,3
JXA,YNZ,0.990512558756,4
JYV,PDX,0.999542846290,1
JYV,TUU,0.998390076761,2
JYV,JOG,0.996375491240,3
JYV,TU_022-02,0.995947704762,4
JZH,HTS,0.997076300269,1
JZH,CGD,0.995465711342,2
JZH,JNG,0.994180157531,3
JZH,ROI,0.993241072996,4
KAD,TU_034-12,0.994797630117,1
KAD,IST,0.993624241849,2
KAD,IXL,0.989793914944,3
KAD,TAG,0.989156961318,4
KAJ,CCS,0.998232400927,1
KAJ,TMR,0.997778409091,2
KAJ,CBO,0.997758645434,3
KAJ,LCE,0.997657196970,4
KAN,EGC,0.999672682971,1
KAN,BZV,0.999276549933,2
KAN,DWC,0.998871523953,3
KAN,ZAG,0.998709181919,4
KAO,MTY,0.998536339321,1
KAO,MQT,0.997022727273,2
KAO,KLO,0.995402162893,3
KAO,AUS,0.995056894753,4
KBL,BZN,0.999412168053,1
KBL,GIB,0.998311550397,2
KBL,MSQ,0.997619059349,3
KBL,TLL,0.997107419300,4
KBP,AAE,0.999947406637,1
KBP,QSF,0.999641650786,2
KBP,RVN,0.999284824768,3
KBP,LRS,0.999060898354,4
KBR,WUA,0.996893908688,1
KBR,CIH,0.990491950473,2
KBR,SOQ,0.988579251590,3
KBR,EOH,0.987626804743,4
KBV,IXU,0.999488430805,1
KBV,UTP,0.998877754489,2
KBV,OSS,0.996184452955,3
KBV,DIY,0.994701274545,4
KCA,LRT,0.999284553209,1
KCA,AMQ,0.998359685303,2
KCA,YNZ,0.995521311200,3
KCA,JXA,0.994991247556,4
KCH,ITH,0.994108891948,1
KCH,XIL,0.993311742060,2
KCH,YIW,0.984668332575,3
KCH,HOR,0.983112679827,4
KCM,DFW,0.992836477052,1
KCM,KRL,0.983696772206,2
KCM,DAL,0.981905962277,3
KCM,ADF,0.979975378788,4
KCZ,JIQ,0.999683800113,1
KCZ,MUC,0.999105812357,2
KCZ,RTM,0.997202370253,3
KCZ,GOQ,0.995602184735,4
KDI,FUO,0.999696041021,1
KDI,FSM,0.999495246857,2
KDI,TAG,0.998635634024,3
KDI,IST,0.994168353493,4
KEF,VLC,0.999683857900,1
KEF,IRJ,0.999547145020,2
KEF,RDU,0.998377604675,3
KEF,BME,0.997524176248,4
KEJ,BIQ,0.999649900083,1
KEJ,ALB,0.999467868507,2
KEJ,PNS,0.997826701260,3
KEJ,AAQ,0.996687869473,4
KEM,OHD,0.999893899522,1
KEM,DIR,0.997843663912,2
KEM,LIL,0.996575176835,3
KEM,DMM,0.995809242690,4
KGD,MCZ,0.999904158296,1
KGD,HIJ,0.999488001165,2
KGD,ATQ,0.998173608721,3
KGD,PAC,0.997969923919,4
KGI,SVQ,0.999589625995,1
KGI,OTP,0.998800024698,2
KGI,TMM,0.997417935544,3
KGI,UFA,0.994172143474,4
KGL,POP,0.999845357225,1
KGL,TU_039-01,0.999440301939,2
KGL,TU_032-01,0.999279496518,3
KGL,BIL,0.999262054742,4
KGS,LCA,0.994090260482,1
KGS,MRS,0.993060613852,2
KGS,FSZ,0.992133284620,3
KGS,MSY,0.990955394025,4
KGT,MAR,0.999604349980,1
KGT,REP,0.998254875403,2
KGT,HUN,0.996131285667,3
KGT,TAS,0.995526277680,4
KHG,DJJ,0.998969726948,1
KHG,BGY,0.992710355413,2
KHG,SGN,0.990790569246,3
KHG,WNZ,0.982017077625,4
KHH,LOP,0.998647276372,1
KHH,GOI,0.994827994659,2
KHH,BOG,0.992460755757,3
KHH,PBO,0.991146066452,4
KHI,LAP,0.999626883421,1
KHI,GYN,0.998769134728,2
KHI,BRU,0.998561100140,3
KHI,ATQ,0.996469105488,4
KHN,HFE,0.955583592335,1
KHN,BMV,0.948563592158,2
KHN,TSN,0.938658048993,3
KHN,NNG,0.930717264109,4
KHV,ALA,0.998639543130,1
KHV,TZX,0.997052488322,2
KHV,SJC,0.994431072230,3
KHV,WJU,0.994386892234,4
KIH,THL,0.998792571887,1
KIH,CBB,0.987557514996,2
KIH,KOE,0.986521899515,3
KIH,JED,0.980772655548,4
KIJ,JLN,0.999682834935,1
KIJ,SCQ,0.999016058084,2
KIJ,HGN,0.999002910693,3
KIJ,LBA,0.998553416810,4
KIM,TKG,0.998693763351,1
KIM,PMV,0.997108251555,2
KIM,PHX,0.992915401342,3
KIM,ZAM,0.988275759069,4
KIN,ICT,0.999099899837,1
KIN,KSC,0.998336682804,2
KIN,GSO,0.996965472061,3
KIN,EAS,0.996653262369,4
KIR,YYJ,0.999890141362,1
KIR,ASM,0.998868074107,2
KIR,LCJ,0.997800247832,3
KIR,JAC,0.997349962990,4
KIS,ACY,0.999271324183,1
KIS,OKJ,0.998610821829,2
KIS,CCJ,0.998265912294,3
KIS,TTJ,0.997401733211,4
KIT,TU_063-03,0.999070895684,1
KIT,GAF,0.998888244143,2
KIT,BZI,0.998621198689,3
KIT,ERI,0.998374691880,4
KIV,TIF,0.999160645256,1
KIV,ASR,0.996173716476,2
KIV,SCO,0.995633792492,3
KIV,GPS,0.994865064785,4
KIX,FLO,0.995187691173,1
KIX,IQQ,0.992574604349,2
KIX,DME,0.992516994350,3
KIX,LZY,0.988570307563,4
KJA,AKL,0.998438905109,1
KJA,TU_030-03,0.997951073258,2
KJA,MXP,0.997190133615,3
KJA,SNA,0.994744144373,4
KJH,YAM,0.999330217068,1
KJH,YQG,0.998957619723,2
KJH,TU_005-01,0.998582697651,3
KJH,YSJ,0.998554167839,4
KJI,PHE,0.999616555646,1
KJI,ADB,0.999275745044,2
KJI,DAC,0.995859798155,3
KJI,HEK,0.993770833334,4
KKC,SBW,0.998608539749,1
KKC,TCZ,0.988813767295,2
KKC,TIM,0.987991519349,3
KKC,FRL,0.987013191526,4
KKJ,LAS,0.985518287878,1
KKJ,SMR,0.983778927481,2
KKJ,IXZ,0.982735949680,3
KKJ,XIC,0.971328579483,4
KKN,MOB,0.998927613634,1
KKN,GTF,0.998672193248,2
KKN,FPO,0.998132057996,3
KKN,YQM,0.997977352190,4
KLO,AUS,0.999654731860,1
KLO,RHO,0.997401726294,2
KLO,KAO,0.995402162893,3
KLO,NAJ,0.994397507195,4
KLR,MCP,0.999920659079,1
KLR,TLS,0.999886302100,2
KLR,VSA,0.999859914308,3
KLR,DGO,0.999439788146,4
KLU,MKG,0.999270551651,1
KLU,JOI,0.999071437590,2
KLU,RSA,0.998649902894,3
KLU,SKT,0.998087818890,4
KLV,FIH,0.999297163360,1
KLV,LBB,0.999044655870,2
KLV,KTN,0.998798627418,3
KLV,UVF,0.998160622569,4
KLX,TU_026-01,0.999573742732,1
KLX,TU_060-01,0.998470068801,2
KLX,AZO,0.998458242412,3
KLX,EWN,0.997033457929,4
KMG,XIY,0.860375205766,1
KMG,CJJ,0.763206157824,2
KMG,KWJ,0.678395649087,3
KMG,GMP,0.593054095272,4
KMI,TOL,0.999719882951,1
KMI,RGA,0.995971404928,2
KMI,VLL,0.994087882201,3
KMI,ZHA,0.991897261244,4
KMJ,YNZ,0.989881679299,1
KMJ,KCA,0.985402990499,2
KMJ,LRT,0.984687543708,3
KMJ,AMQ,0.983762675802,4
KMQ,TBZ,0.999480865018,1
KMQ,CMB,0.999046340560,2
KMQ,CLE,0.997827596039,3
KMQ,GYD,0.997494692226,4
KMS,TPP,0.999585849286,1
KMS,PUS,0.997882786024,2
KMS,UBP,0.993370476006,3
KMS,BOM,0.988655070689,4
KNH,THR,0.533444395621,1
KNH,CJU,0.187757813815,2
KNH,SHA,-0.399019209091,3
KNH,HLP,-0.503248978065,4
KNO,UAQ,0.986866201160,1
KNO,ZYI,0.978925956303,2
KNO,NNT,0.973033420052,3
KNO,YIN,0.971512103135,4
KOA,RMA,0.998827788753,1
KOA,CMH,0.997271221960,2
KOA,BIA,0.996464308227,3
KOA,ANC,0.994978220115,4
KOE,CBB,0.998964384519,1
KOE,JED,0.994250756033,2
KOE,IXB,0.989662202799,3
KOE,KIH,0.986521899515,4
KOI,YEI,0.995708333333,1
KOI,PSS,0.994609848485,2
KOI,PIE,0.991036321472,3
KOI,QOW,0.988733619473,4
KOJ,ILO,0.981371434885,1
KOJ,SIN,0.975519426026,2
KOJ,SBJR,0.973596295343,3
KOJ,CGY,0.971113982332,4
KOK,VER,0.999918676065,1
KOK,SYZ,0.999391330477,2
KOK,FSC,0.999192580504,3
KOK,TU_048-02,0.998286876709,4
KOP,LUM,0.973263755981,1
KOP,PNK,0.966396153707,2
KOP,PGK,0.962104761669,3
KOP,CGK,0.957541303037,4
KOW,DOY,0.997351861172,1
KOW,DSN,0.995010218579,2
KOW,YIW,0.994177523680,3
KOW,DJB,0.991208355584,4
KPO,BKK,0.998767694731,1
KPO,BBI,0.997600037758,2
KPO,CGY,0.995058661719,3
KPO,BHY,0.994467246601,4
KRK,EBU,0.995727988513,1
KRK,DUR,0.995274659531,2
KRK,ASW,0.994575191333,3
KRK,BEL,0.994515900446,4
KRL,ADF,0.996278606582,1
KRL,MTJ,0.991778606582,2
KRL,DFW,0.990860295154,3
KRL,KCM,0.983696772206,4
KRN,GRZ,0.998100869316,1
KRN,LWO,0.997899441992,2
KRN,GNV,0.997768789253,3
KRN,DRO,0.997741457987,4
KRR,MRU,0.999974196317,1
KRR,NJF,0.999132367025,2
KRR,CAY,0.997913604346,3
KRR,XAP,0.997385691178,4
KRS,EIS,0.998993809922,1
KRS,GJT,0.998562620898,2
KRS,LWO,0.997804907410,3
KRS,PVK,0.997772442936,4
KRT,CHS,0.998999038992,1
KRT,BGW,0.998466231846,2
KRT,GGG,0.998180917561,3
KRT,LXS,0.998002794560,4
KRY,TEQ,0.998905303030,1
KRY,CNF,0.997644425459,2
KRY,HBA,0.995452773290,3
KRY,CZS,0.993706439394,4
KSC,ICT,0.999236782967,1
KSC,KIN,0.998336682804,2
KSC,IFN,0.997577930087,3
KSC,STS,0.997292089223,4
KSD,EVE,0.999923177627,1
KSD,INN,0.999793322348,2
KSD,AMA,0.999470724655,3
KSD,LRH,0.999402370561,4
KSH,CBQ,0.998534144689,1
KSH,BFH,0.997917425169,2
KSH,TCG,0.994468561532,3
KSH,TU_008-01,0.993860058461,4
KSJ,TU_052-04,0.997703058057,1
KSJ,TU_050-09,0.996570075758,2
KSJ,TU_010-01,0.996548775887,3
KSJ,CNI,0.996168560606,4
KSU,MOT,0.999715731470,1
KSU,NDJ,0.999588465446,2
KSU,MGM,0.999473331135,3
KSU,TU_063-04,0.999351350594,4
KSY,LIN,0.999996788013,1
KSY,PBI,0.999977257718,2
KSY,DMM,0.996466884530,3
KSY,IJK,0.994928891974,4
KTA,TU_030-03,0.995092795453,1
KTA,KJA,0.993043868711,2
KTA,AKL,0.991482773820,3
KTA,MXP,0.990234002326,4
KTM,GUC,0.999802749741,1
KTM,CIT,0.998815712498,2
KTM,VUP,0.997032612118,3
KTM,BQS,0.996589970994,4
KTN,KLV,0.998798627418,1
KTN,FIH,0.998095790778,2
KTN,LBB,0.997843283288,3
KTN,SLM,0.997587614029,4
KTT,SFD,0.998840857903,1
KTT,ERS,0.998139153358,2
KTT,PIS,0.998072162888,3
KTT,WRO,0.997281355599,4
KTW,REU,0.998061772797,1
KTW,MCI,0.998022556118,2
KTW,ALG,0.997240963453,3
KTW,NVA,0.996883690878,4
KUA,SXM,0.999519640472,1
KUA,TU_022-06,0.998898228092,2
KUA,GDZ,0.998708060400,3
KUA,ONQ,0.998105211703,4
KUF,ERF,0.998987474516,1
KUF,CIY,0.998545556336,2
KUF,DSS,0.998197887959,3
KUF,NOC,0.997752463660,4
KUH,RGL,0.999496811817,1
KUH,RAS,0.998888978765,2
KUH,TU_073-01,0.998704844145,3
KUH,CCJ,0.998091293465,4
KUL,YCU,0.993777897639,1
KUL,CJC,0.991421374091,2
KUL,TGO,0.989639099327,3
KUL,SNO,0.980878974843,4
KUM,FNC,0.999917804724,1
KUM,NKT,0.997817130858,2
KUM,JAX,0.997795471973,3
KUM,LCY,0.996424186628,4
KUN,LDE,0.999326357023,1
KUN,TSJ,0.998919650679,2
KUN,ONT,0.998112808119,3
KUN,NUX,0.998068478902,4
KUO,TLQ,0.999861218779,1
KUO,ODS,0.999582252073,2
KUO,TRI,0.998582181528,3
KUO,TGU,0.998334019443,4
KUT,LIS,0.999774604718,1
KUT,ATH,0.998329674361,2
KUT,HHH,0.995458926419,3
KUT,SJK,0.995224077934,4
KUV,APO,0.988320075757,1
KUV,PKU,0.987965858577,2
KUV,TEN,0.985965072010,3
KUV,SDU,0.985298534725,4
KVA,LRM,0.999847526533,1
KVA,CWL,0.999818798120,2
